journey_id,customer_id,touchpoint_id,touchpoint_position,total_touchpoints,touchpoint_date,touchpoint_datetime,channel,channel_category,campaign_name,customer_segment,region,device_type,journey_converted,journey_order_value,first_touch_weight,first_touch_revenue,last_touch_weight,last_touch_revenue,linear_weight,linear_revenue,time_decay_weight,time_decay_revenue,position_based_weight,position_based_revenue
JRN-CUST-00753,CUST-00753,TP-0002414,2,3,2024-09-08,2024-09-08 00:00:00,Paid Social,Paid,Back_to_School_Aug,Returning Customer,Europe,Mobile,1,143.13,0.0,0.0,0.0,0.0,0.3333333333333333,47.709999999999994,0.30166092127914385,43.17672766268386,0.2,28.626
JRN-CUST-00753,CUST-00753,TP-0002415,3,3,2024-09-11,2024-09-11 00:00:00,Direct,Earned,Direct_Traffic,Returning Customer,Europe,Desktop,1,143.13,0.0,0.0,1.0,143.13,0.3333333333333333,47.709999999999994,0.6033218425582877,86.35345532536772,0.4,57.252
JRN-CUST-00759,CUST-00759,TP-0002430,1,4,2024-08-14,2024-08-14 00:00:00,SEO/Organic,Earned,Organic_Search,Returning Customer,North America,Mobile,1,78.43,1.0,78.43,0.0,0.0,0.25,19.6075,0.22124666701222104,17.3523760937685,0.4,31.372000000000003
JRN-CUST-00759,CUST-00759,TP-0002431,2,4,2024-08-14,2024-08-14 00:00:00,Influencer,Paid,Macro_Q1,Returning Customer,North America,Mobile,1,78.43,0.0,0.0,0.0,0.0,0.25,19.6075,0.22124666701222104,17.3523760937685,0.1,7.843000000000001
JRN-CUST-00759,CUST-00759,TP-0002432,3,4,2024-08-15,2024-08-15 00:00:00,Paid Search,Paid,Brand_Keywords_Q1,Returning Customer,North America,Desktop,1,78.43,0.0,0.0,0.0,0.0,0.25,19.6075,0.27875333298777893,21.862623906231505,0.1,7.843000000000001
JRN-CUST-00759,CUST-00759,TP-0002433,4,4,2024-08-15,2024-08-15 00:00:00,Email,Owned,Win_Back_Campaign,Returning Customer,North America,Mobile,1,78.43,0.0,0.0,1.0,78.43,0.25,19.6075,0.27875333298777893,21.862623906231505,0.4,31.372000000000003
JRN-CUST-00761,CUST-00761,TP-0002439,1,1,2024-08-09,2024-08-09 00:00:00,Influencer,Paid,Lifestyle_Q3,Loyal Customer,Asia Pacific,Desktop,1,198.82,1.0,198.82,1.0,198.82,1.0,198.82,1.0,198.82,1.0,198.82
JRN-CUST-00762,CUST-00762,TP-0002440,1,2,2024-10-30,2024-10-30 00:00:00,SEO/Organic,Earned,Organic_Search,Returning Customer,Europe,Desktop,1,54.38,1.0,54.38,0.0,0.0,0.5,27.19,0.38648820956430935,21.017228836107144,0.5,27.19
JRN-CUST-00762,CUST-00762,TP-0002441,2,2,2024-11-01,2024-11-01 00:00:00,Paid Social,Paid,Spring_Sale_Mar,Returning Customer,Europe,Mobile,1,54.38,0.0,0.0,1.0,54.38,0.5,27.19,0.6135117904356906,33.36277116389286,0.5,27.19
JRN-CUST-00763,CUST-00763,TP-0002442,1,1,2024-03-14,2024-03-14 00:00:00,Influencer,Paid,BF_Partners_Q4,VIP Customer,North America,Mobile,1,383.4,1.0,383.4,1.0,383.4,1.0,383.4,1.0,383.4,1.0,383.4
JRN-CUST-00766,CUST-00766,TP-0002450,1,1,2024-08-04,2024-08-04 00:00:00,Paid Social,Paid,Back_to_School_Aug,New Customer,Europe,Mobile,1,119.91,1.0,119.91,1.0,119.91,1.0,119.91,1.0,119.91,1.0,119.91
JRN-CUST-00768,CUST-00768,TP-0002456,1,3,2024-01-25,2024-01-25 00:00:00,Paid Social,Paid,Summer_Launch_Jun,Lapsed Customer,North America,Mobile,1,39.11,1.0,39.11,0.0,0.0,0.3333333333333333,13.036666666666665,0.03817023934687722,1.4928380608563683,0.4,15.644
JRN-CUST-00768,CUST-00768,TP-0002457,2,3,2024-02-01,2024-02-01 00:00:00,Paid Search,Paid,Brand_Keywords_Q4,Lapsed Customer,North America,Mobile,1,39.11,0.0,0.0,0.0,0.0,0.3333333333333333,13.036666666666665,0.19236595213062455,7.523432387828726,0.2,7.822
JRN-CUST-00768,CUST-00768,TP-0002458,3,3,2024-02-07,2024-02-07 00:00:00,Paid Search,Paid,RLSA_Retargeting,Lapsed Customer,North America,Tablet,1,39.11,0.0,0.0,1.0,39.11,0.3333333333333333,13.036666666666665,0.7694638085224982,30.093729551314905,0.4,15.644
JRN-CUST-00770,CUST-00770,TP-0002462,1,1,2024-02-27,2024-02-27 00:00:00,Paid Social,Paid,Back_to_School_Aug,New Customer,Europe,Mobile,1,99.97,1.0,99.97,1.0,99.97,1.0,99.97,1.0,99.97,1.0,99.97
JRN-CUST-00771,CUST-00771,TP-0002463,1,5,2024-11-16,2024-11-16 00:00:00,Paid Social,Paid,(No Campaign),Loyal Customer,Asia Pacific,,1,185.32,1.0,185.32,0.0,0.0,0.2,37.064,0.2,37.064,0.4,74.128
JRN-CUST-00771,CUST-00771,TP-0002464,2,5,2024-11-16,2024-11-16 00:00:00,Paid Social,Paid,Spring_Sale_Mar,Loyal Customer,Asia Pacific,Desktop,1,185.32,0.0,0.0,0.0,0.0,0.2,37.064,0.2,37.064,0.06666666666666667,12.354666666666667
JRN-CUST-00771,CUST-00771,TP-0002465,3,5,2024-11-16,2024-11-16 00:00:00,Email,Owned,Welcome_Series,Loyal Customer,Asia Pacific,Desktop,1,185.32,0.0,0.0,0.0,0.0,0.2,37.064,0.2,37.064,0.06666666666666667,12.354666666666667
JRN-CUST-00771,CUST-00771,TP-0002466,4,5,2024-11-16,2024-11-16 00:00:00,Display,Paid,Prospecting_Display,Loyal Customer,Asia Pacific,Tablet,1,185.32,0.0,0.0,0.0,0.0,0.2,37.064,0.2,37.064,0.06666666666666667,12.354666666666667
JRN-CUST-00771,CUST-00771,TP-0002467,5,5,2024-11-16,2024-11-16 00:00:00,Paid Search,Paid,Competitor_Conquest_Q3,Loyal Customer,Asia Pacific,Mobile,1,185.32,0.0,0.0,1.0,185.32,0.2,37.064,0.2,37.064,0.4,74.128
JRN-CUST-00774,CUST-00774,TP-0002474,1,3,2024-11-18,2024-11-18 00:00:00,Influencer,Paid,Micro_Beauty_Q2,Loyal Customer,Europe,Desktop,1,237.79,1.0,237.79,0.0,0.0,0.3333333333333333,79.26333333333332,0.18116460252333855,43.079130834024674,0.4,95.116
JRN-CUST-00774,CUST-00774,TP-0002475,2,3,2024-11-21,2024-11-21 00:00:00,Paid Social,Paid,Valentine_Feb,Loyal Customer,Europe,Desktop,1,237.79,0.0,0.0,0.0,0.0,0.3333333333333333,79.26333333333332,0.36232920504667715,86.15826166804936,0.2,47.558
JRN-CUST-00774,CUST-00774,TP-0002476,3,3,2024-11-22,2024-11-22 00:00:00,Paid Search,Paid,Brand_Keywords_Q4,Loyal Customer,Europe,Mobile,1,237.79,0.0,0.0,1.0,237.79,0.3333333333333333,79.26333333333332,0.45650619242998425,108.55260749792595,0.4,95.116
JRN-CUST-00777,CUST-00777,TP-0002484,1,3,2024-06-02,2024-06-02 00:00:00,Paid Search,Paid,Competitor_Conquest_Q3,Loyal Customer,Europe,Desktop,1,194.71,1.0,194.71,0.0,0.0,0.3333333333333333,64.90333333333334,0.3067558952178453,59.72844035786666,0.4,77.88400000000001
JRN-CUST-00777,CUST-00777,TP-0002485,2,3,2024-06-02,2024-06-02 00:00:00,Email,Owned,Abandoned_Cart,Loyal Customer,Europe,Mobile,1,194.71,0.0,0.0,0.0,0.0,0.3333333333333333,64.90333333333334,0.3067558952178453,59.72844035786666,0.2,38.94200000000001
JRN-CUST-00777,CUST-00777,TP-0002486,3,3,2024-06-03,2024-06-03 00:00:00,Direct,Earned,Bookmark_Return,Loyal Customer,Europe,Mobile,1,194.71,0.0,0.0,1.0,194.71,0.3333333333333333,64.90333333333334,0.38648820956430935,75.25311928426667,0.4,77.88400000000001
JRN-CUST-00782,CUST-00782,TP-0002501,1,4,2024-01-26,2024-01-26 00:00:00,SEO/Organic,Earned,Organic_Search,VIP Customer,North America,Mobile,1,363.39,1.0,363.39,0.0,0.0,0.25,90.8475,0.02523526506307813,9.17024297127196,0.4,145.356
JRN-CUST-00782,CUST-00782,TP-0002502,2,4,2024-01-28,2024-01-28 00:00:00,Influencer,Paid,Micro_Beauty_Q2,VIP Customer,North America,Mobile,1,363.39,0.0,0.0,0.0,0.0,0.25,90.8475,0.04005848630782656,14.556853339401092,0.1,36.339
JRN-CUST-00782,CUST-00782,TP-0002503,3,4,2024-02-02,2024-02-02 00:00:00,Paid Social,Paid,Summer_Launch_Jun,VIP Customer,North America,Desktop,1,363.39,0.0,0.0,0.0,0.0,0.25,90.8475,0.1271777666105952,46.21512860862419,0.1,36.339
JRN-CUST-00782,CUST-00782,TP-0002504,4,4,2024-02-10,2024-02-10 00:00:00,Paid Search,Paid,RLSA_Retargeting,VIP Customer,North America,Mobile,1,363.39,0.0,0.0,1.0,363.39,0.25,90.8475,0.8075284820185,293.44777508070274,0.4,145.356
JRN-CUST-00784,CUST-00784,TP-0002512,1,2,2024-02-09,2024-02-09 00:00:00,Paid Social,Paid,Awareness_Jan,Returning Customer,Europe,Mobile,1,124.44,1.0,124.44,0.0,0.0,0.5,62.22,0.4424933340244421,55.06387048600157,0.5,62.22
JRN-CUST-00784,CUST-00784,TP-0002513,2,2,2024-02-10,2024-02-10 00:00:00,SEO/Organic,Earned,Blog_Traffic,Returning Customer,Europe,Mobile,1,124.44,0.0,0.0,1.0,124.44,0.5,62.22,0.5575066659755579,69.37612951399842,0.5,62.22
JRN-CUST-00786,CUST-00786,TP-0002517,1,3,2024-06-18,2024-06-18 00:00:00,Email,Owned,VIP_Exclusive,Returning Customer,North America,Desktop,1,60.99,1.0,60.99,0.0,0.0,0.3333333333333333,20.33,0.18116460252333855,11.049229107898418,0.4,24.396
JRN-CUST-00786,CUST-00786,TP-0002518,2,3,2024-06-21,2024-06-21 00:00:00,Paid Social,Paid,Awareness_Jan,Returning Customer,North America,Desktop,1,60.99,0.0,0.0,0.0,0.0,0.3333333333333333,20.33,0.36232920504667715,22.09845821579684,0.2,12.198
JRN-CUST-00786,CUST-00786,TP-0002519,3,3,2024-06-22,2024-06-22 00:00:00,Paid Search,Paid,Brand_Keywords_Q1,Returning Customer,North America,Desktop,1,60.99,0.0,0.0,1.0,60.99,0.3333333333333333,20.33,0.45650619242998425,27.84231267630474,0.4,24.396
JRN-CUST-00791,CUST-00791,TP-0002540,1,2,2024-11-11,2024-11-11 00:00:00,Direct,Earned,Direct_Traffic,Returning Customer,Asia Pacific,Mobile,1,58.71,1.0,58.71,0.0,0.0,0.5,29.355,0.3864882095643094,22.690722783520606,0.5,29.355
JRN-CUST-00791,CUST-00791,TP-0002541,2,2,2024-11-13,2024-11-13 00:00:00,Display,Paid,Prospecting_Display,Returning Customer,Asia Pacific,Desktop,1,58.71,0.0,0.0,1.0,58.71,0.5,29.355,0.6135117904356907,36.0192772164794,0.5,29.355
JRN-CUST-00793,CUST-00793,TP-0002548,1,2,2024-06-14,2024-06-14 00:00:00,Influencer,Paid,Micro_Beauty_Q2,New Customer,Europe,Mobile,1,54.5,1.0,54.5,0.0,0.0,0.5,27.25,0.007751937984496124,0.42248062015503873,0.5,27.25
JRN-CUST-00793,CUST-00793,TP-0002549,2,2,2024-07-05,2024-07-05 00:00:00,Paid Social,Paid,Xmas_Dec,New Customer,Europe,Desktop,1,54.5,0.0,0.0,1.0,54.5,0.5,27.25,0.9922480620155039,54.07751937984496,0.5,27.25
JRN-CUST-00794,CUST-00794,TP-0002550,1,2,2024-05-25,2024-05-25 00:00:00,SEO/Organic,Earned,Organic_Search,Returning Customer,North America,Mobile,1,69.15,1.0,69.15,0.0,0.0,0.5,34.575,0.2841036534166501,19.645767633761356,0.5,34.575
JRN-CUST-00794,CUST-00794,TP-0002551,2,2,2024-05-29,2024-05-29 00:00:00,Paid Search,Paid,Brand_Keywords_Q1,Returning Customer,North America,Mobile,1,69.15,0.0,0.0,1.0,69.15,0.5,34.575,0.7158963465833498,49.50423236623864,0.5,34.575
JRN-CUST-00797,CUST-00797,TP-0002557,1,2,2024-08-06,2024-08-06 00:00:00,Direct,Earned,Bookmark_Return,New Customer,North America,Desktop,1,92.29,1.0,92.29,0.0,0.0,0.5,46.145,0.44249333402444213,40.837709797115764,0.5,46.145
JRN-CUST-00797,CUST-00797,TP-0002558,2,2,2024-08-07,2024-08-07 00:00:00,Email,Owned,Weekly_Newsletter,New Customer,North America,Desktop,1,92.29,0.0,0.0,1.0,92.29,0.5,46.145,0.5575066659755579,51.45229020288424,0.5,46.145
JRN-CUST-00799,CUST-00799,TP-0002560,1,1,2024-09-02,2024-09-02 00:00:00,Paid Search,Paid,Product_Keywords_Q4,Returning Customer,Latin America,Mobile,1,112.99,1.0,112.99,1.0,112.99,1.0,112.99,1.0,112.99,1.0,112.99
JRN-CUST-00801,CUST-00801,TP-0002562,1,4,2024-07-17,2024-07-17 00:00:00,Direct,Earned,Direct_Traffic,Returning Customer,Europe,Mobile,1,85.57,1.0,85.57,0.0,0.0,0.25,21.3925,0.25,21.3925,0.4,34.228
JRN-CUST-00801,CUST-00801,TP-0002563,2,4,2024-07-17,2024-07-17 00:00:00,Email,Owned,Welcome_Series,Returning Customer,Europe,Desktop,1,85.57,0.0,0.0,0.0,0.0,0.25,21.3925,0.25,21.3925,0.1,8.557
JRN-CUST-00801,CUST-00801,TP-0002564,3,4,2024-07-17,2024-07-17 00:00:00,Paid Social,Paid,Spring_Sale_Mar,Returning Customer,Europe,Desktop,1,85.57,0.0,0.0,0.0,0.0,0.25,21.3925,0.25,21.3925,0.1,8.557
JRN-CUST-00801,CUST-00801,TP-0002565,4,4,2024-07-17,2024-07-17 00:00:00,Email,Owned,Abandoned_Cart,Returning Customer,Europe,Mobile,1,85.57,0.0,0.0,1.0,85.57,0.25,21.3925,0.25,21.3925,0.4,34.228
JRN-CUST-00803,CUST-00803,TP-0002568,1,3,2024-03-05,2024-03-05 00:00:00,Paid Search,Paid,Generic_Search_Q2,VIP Customer,North America,Mobile,1,403.75,1.0,403.75,0.0,0.0,0.3333333333333333,134.58333333333331,0.15180493674378873,61.2912432103047,0.4,161.5
JRN-CUST-00803,CUST-00803,TP-0002569,2,3,2024-03-07,2024-03-07 00:00:00,SEO/Organic,Earned,Organic_Search,VIP Customer,North America,Mobile,1,403.75,0.0,0.0,0.0,0.0,0.3333333333333333,134.58333333333331,0.24097531628105623,97.29378394847645,0.2,80.75
JRN-CUST-00803,CUST-00803,TP-0002570,3,3,2024-03-11,2024-03-11 00:00:00,Email,Owned,Weekly_Newsletter,VIP Customer,North America,Mobile,1,403.75,0.0,0.0,1.0,403.75,0.3333333333333333,134.58333333333331,0.607219746975155,245.16497284121883,0.4,161.5
JRN-CUST-00806,CUST-00806,TP-0002583,1,3,2024-10-15,2024-10-15 00:00:00,Influencer,Paid,Macro_Q1,VIP Customer,North America,Desktop,1,409.57,1.0,409.57,0.0,0.0,0.3333333333333333,136.5233333333333,0.11682889508426314,47.849610559661656,0.4,163.828
JRN-CUST-00806,CUST-00806,TP-0002584,2,3,2024-10-19,2024-10-19 00:00:00,Paid Search,Paid,Brand_Keywords_Q4,VIP Customer,North America,Mobile,1,409.57,0.0,0.0,0.0,0.0,0.3333333333333333,136.5233333333333,0.29439036830524556,120.57346314677942,0.2,81.914
JRN-CUST-00806,CUST-00806,TP-0002585,3,3,2024-10-22,2024-10-22 00:00:00,Display,Paid,Prospecting_Display,VIP Customer,North America,Desktop,1,409.57,0.0,0.0,1.0,409.57,0.3333333333333333,136.5233333333333,0.5887807366104912,241.1469262935589,0.4,163.828
JRN-CUST-00808,CUST-00808,TP-0002588,1,3,2024-10-14,2024-10-14 00:00:00,Direct,Earned,Direct_Traffic,VIP Customer,Europe,Mobile,1,416.86,1.0,416.86,0.0,0.0,0.3333333333333333,138.95333333333332,0.25992104989487314,108.35068885917681,0.4,166.74400000000003
JRN-CUST-00808,CUST-00808,TP-0002589,2,3,2024-10-15,2024-10-15 00:00:00,SEO/Organic,Earned,Organic_Search,VIP Customer,Europe,Mobile,1,416.86,0.0,0.0,0.0,0.0,0.3333333333333333,138.95333333333332,0.3274800020733263,136.5133136642868,0.2,83.37200000000001
JRN-CUST-00808,CUST-00808,TP-0002590,3,3,2024-10-16,2024-10-16 00:00:00,Paid Search,Paid,Brand_Keywords_Q4,VIP Customer,Europe,Desktop,1,416.86,0.0,0.0,1.0,416.86,0.3333333333333333,138.95333333333332,0.4125989480318005,171.99599747653636,0.4,166.74400000000003
JRN-CUST-00812,CUST-00812,TP-0002601,1,2,2024-02-11,2024-02-11 00:00:00,Paid Search,Paid,Product_Keywords_Q4,New Customer,Europe,Desktop,1,53.59,1.0,53.59,0.0,0.0,0.5,26.795,0.3864882095643094,20.711903150551343,0.5,26.795
JRN-CUST-00812,CUST-00812,TP-0002602,2,2,2024-02-13,2024-02-13 00:00:00,Display,Paid,YouTube_Preroll,New Customer,Europe,Mobile,1,53.59,0.0,0.0,1.0,53.59,0.5,26.795,0.6135117904356907,32.87809684944867,0.5,26.795
JRN-CUST-00814,CUST-00814,TP-0002609,1,3,2024-08-21,2024-08-21 00:00:00,Paid Search,Paid,Competitor_Conquest_Q3,Lapsed Customer,Europe,Mobile,1,85.84,1.0,85.84,0.0,0.0,0.3333333333333333,28.613333333333333,0.3333333333333333,28.613333333333333,0.4,34.336000000000006
JRN-CUST-00814,CUST-00814,TP-0002610,2,3,2024-08-21,2024-08-21 00:00:00,Paid Social,Paid,Spring_Sale_Mar,Lapsed Customer,Europe,Mobile,1,85.84,0.0,0.0,0.0,0.0,0.3333333333333333,28.613333333333333,0.3333333333333333,28.613333333333333,0.2,17.168000000000003
JRN-CUST-00814,CUST-00814,TP-0002611,3,3,2024-08-21,2024-08-21 00:00:00,Paid Search,Paid,Product_Keywords_Q4,Lapsed Customer,Europe,Mobile,1,85.84,0.0,0.0,1.0,85.84,0.3333333333333333,28.613333333333333,0.3333333333333333,28.613333333333333,0.4,34.336000000000006
JRN-CUST-00817,CUST-00817,TP-0002619,1,2,2024-06-15,2024-06-15 00:00:00,Influencer,Paid,BF_Partners_Q4,New Customer,Latin America,Mobile,1,35.06,1.0,35.06,0.0,0.0,0.5,17.53,0.4424933340244421,15.51381629089694,0.5,17.53
JRN-CUST-00817,CUST-00817,TP-0002620,2,2,2024-06-16,2024-06-16 00:00:00,SEO/Organic,Earned,Organic_Search,New Customer,Latin America,Desktop,1,35.06,0.0,0.0,1.0,35.06,0.5,17.53,0.5575066659755579,19.54618370910306,0.5,17.53
JRN-CUST-00818,CUST-00818,TP-0002621,1,4,2024-07-08,2024-07-08 00:00:00,Paid Search,Paid,Product_Keywords_Q4,VIP Customer,Asia Pacific,Mobile,1,203.22,1.0,203.22,0.0,0.0,0.25,50.805,0.25,50.805,0.4,81.28800000000001
JRN-CUST-00818,CUST-00818,TP-0002622,2,4,2024-07-08,2024-07-08 00:00:00,Paid Search,Paid,Brand_Keywords_Q4,VIP Customer,Asia Pacific,Desktop,1,203.22,0.0,0.0,0.0,0.0,0.25,50.805,0.25,50.805,0.1,20.322000000000003
JRN-CUST-00818,CUST-00818,TP-0002623,3,4,2024-07-08,2024-07-08 00:00:00,Paid Social,Paid,Spring_Sale_Mar,VIP Customer,Asia Pacific,Mobile,1,203.22,0.0,0.0,0.0,0.0,0.25,50.805,0.25,50.805,0.1,20.322000000000003
JRN-CUST-00818,CUST-00818,TP-0002624,4,4,2024-07-08,2024-07-08 00:00:00,Paid Search,Paid,Brand_Keywords_Q4,VIP Customer,Asia Pacific,Mobile,1,203.22,0.0,0.0,1.0,203.22,0.25,50.805,0.25,50.805,0.4,81.28800000000001
JRN-CUST-00819,CUST-00819,TP-0002625,1,3,2024-03-31,2024-03-31 00:00:00,Paid Social,Paid,BF_Retargeting_Nov,Returning Customer,North America,Mobile,1,169.7,1.0,169.7,0.0,0.0,0.3333333333333333,56.56666666666666,0.23474613456150273,39.83641903508701,0.4,67.88
JRN-CUST-00819,CUST-00819,TP-0002626,2,3,2024-04-01,2024-04-01 00:00:00,Paid Search,Paid,Brand_Keywords_Q1,Returning Customer,North America,Mobile,1,169.7,0.0,0.0,0.0,0.0,0.3333333333333333,56.56666666666666,0.2957615963154917,50.19074289473894,0.2,33.94
JRN-CUST-00819,CUST-00819,TP-0002627,3,3,2024-04-03,2024-04-03 00:00:00,Email,Owned,VIP_Exclusive,Returning Customer,North America,Desktop,1,169.7,0.0,0.0,1.0,169.7,0.3333333333333333,56.56666666666666,0.46949226912300546,79.67283807017402,0.4,67.88
JRN-CUST-00820,CUST-00820,TP-0002628,1,2,2024-11-23,2024-11-23 00:00:00,Direct,Earned,Direct_Traffic,New Customer,North America,Desktop,1,112.22,1.0,112.22,0.0,0.0,0.5,56.11,0.4424933340244421,49.65660194422289,0.5,56.11
JRN-CUST-00820,CUST-00820,TP-0002629,2,2,2024-11-24,2024-11-24 00:00:00,Direct,Earned,Bookmark_Return,New Customer,North America,Mobile,1,112.22,0.0,0.0,1.0,112.22,0.5,56.11,0.5575066659755579,62.56339805577711,0.5,56.11
JRN-CUST-00825,CUST-00825,TP-0002644,1,3,2024-04-11,2024-04-11 00:00:00,Paid Social,Paid,Xmas_Dec,Loyal Customer,Latin America,Desktop,1,88.54,1.0,88.54,0.0,0.0,0.3333333333333333,29.513333333333335,0.0072992700729927005,0.6462773722627737,0.4,35.416000000000004
JRN-CUST-00825,CUST-00825,TP-0002645,2,3,2024-04-20,2024-04-20 00:00:00,Influencer,Paid,Micro_Beauty_Q2,Loyal Customer,Latin America,Tablet,1,88.54,0.0,0.0,0.0,0.0,0.3333333333333333,29.513333333333335,0.058394160583941604,5.17021897810219,0.2,17.708000000000002
JRN-CUST-00825,CUST-00825,TP-0002646,3,3,2024-05-02,2024-05-02 00:00:00,Direct,Earned,Direct_Traffic,Loyal Customer,Latin America,Desktop,1,88.54,0.0,0.0,1.0,88.54,0.3333333333333333,29.513333333333335,0.9343065693430657,82.72350364963503,0.4,35.416000000000004
JRN-CUST-00828,CUST-00828,TP-0002655,1,3,2024-07-12,2024-07-12 00:00:00,SEO/Organic,Earned,Organic_Search,New Customer,Asia Pacific,Desktop,1,58.89,1.0,58.89,0.0,0.0,0.3333333333333333,19.63,0.23474613456150273,13.824199864326896,0.4,23.556
JRN-CUST-00828,CUST-00828,TP-0002656,2,3,2024-07-13,2024-07-13 00:00:00,Influencer,Paid,Micro_Beauty_Q2,New Customer,Asia Pacific,Mobile,1,58.89,0.0,0.0,0.0,0.0,0.3333333333333333,19.63,0.2957615963154917,17.417400407019308,0.2,11.778
JRN-CUST-00828,CUST-00828,TP-0002657,3,3,2024-07-15,2024-07-15 00:00:00,Paid Search,Paid,RLSA_Retargeting,New Customer,Asia Pacific,Desktop,1,58.89,0.0,0.0,1.0,58.89,0.3333333333333333,19.63,0.46949226912300546,27.648399728653793,0.4,23.556
JRN-CUST-00833,CUST-00833,TP-0002669,1,1,2024-04-23,2024-04-23 00:00:00,Paid Search,Paid,Competitor_Conquest_Q3,Loyal Customer,North America,Desktop,1,243.45,1.0,243.45,1.0,243.45,1.0,243.45,1.0,243.45,1.0,243.45
JRN-CUST-00834,CUST-00834,TP-0002670,1,3,2024-04-22,2024-04-22 00:00:00,Influencer,Paid,BF_Partners_Q4,Loyal Customer,Latin America,Mobile,1,195.34,1.0,195.34,0.0,0.0,0.3333333333333333,65.11333333333333,0.06631577487395113,12.954123463877613,0.4,78.13600000000001
JRN-CUST-00834,CUST-00834,TP-0002671,2,3,2024-04-28,2024-04-28 00:00:00,Email,Owned,Post_Purchase,Loyal Customer,Latin America,Mobile,1,195.34,0.0,0.0,0.0,0.0,0.3333333333333333,65.11333333333333,0.2652630994958045,51.81649385551045,0.2,39.068000000000005
JRN-CUST-00834,CUST-00834,TP-0002672,3,3,2024-05-02,2024-05-02 00:00:00,Direct,Earned,Bookmark_Return,Loyal Customer,Latin America,Desktop,1,195.34,0.0,0.0,1.0,195.34,0.3333333333333333,65.11333333333333,0.6684211256302444,130.56938268061194,0.4,78.13600000000001
JRN-CUST-00836,CUST-00836,TP-0002678,1,7,2024-11-18,2024-11-18 00:00:00,Paid Social,Paid,Back_to_School_Aug,Loyal Customer,North America,Mobile,1,81.75,1.0,81.75,0.0,0.0,0.14285714285714285,11.678571428571427,0.1150133319511158,9.402339887003716,0.4,32.7
JRN-CUST-00836,CUST-00836,TP-0002679,2,7,2024-11-18,2024-11-18 00:00:00,Paid Search,Paid,Brand_Keywords_Q1,Loyal Customer,North America,Mobile,1,81.75,0.0,0.0,0.0,0.0,0.14285714285714285,11.678571428571427,0.1150133319511158,9.402339887003716,0.04,3.27
JRN-CUST-00836,CUST-00836,TP-0002680,3,7,2024-11-18,2024-11-18 00:00:00,Display,Paid,Prospecting_Display,Loyal Customer,North America,Mobile,1,81.75,0.0,0.0,0.0,0.0,0.14285714285714285,11.678571428571427,0.1150133319511158,9.402339887003716,0.04,3.27
JRN-CUST-00836,CUST-00836,TP-0002681,4,7,2024-11-19,2024-11-19 00:00:00,Paid Social,Paid,Spring_Sale_Mar,Loyal Customer,North America,Mobile,1,81.75,0.0,0.0,0.0,0.0,0.14285714285714285,11.678571428571427,0.14490771794375737,11.846205941902165,0.04,3.27
JRN-CUST-00836,CUST-00836,TP-0002682,5,7,2024-11-19,2024-11-19 00:00:00,Paid Search,Paid,Competitor_Conquest_Q3,Loyal Customer,North America,Desktop,1,81.75,0.0,0.0,0.0,0.0,0.14285714285714285,11.678571428571427,0.14490771794375737,11.846205941902165,0.04,3.27
JRN-CUST-00836,CUST-00836,TP-0002683,6,7,2024-11-20,2024-11-20 00:00:00,Paid Social,Paid,Xmas_Dec,Loyal Customer,North America,Desktop,1,81.75,0.0,0.0,0.0,0.0,0.14285714285714285,11.678571428571427,0.18257228412956894,14.925284227592261,0.04,3.27
JRN-CUST-00836,CUST-00836,TP-0002684,7,7,2024-11-20,2024-11-20 00:00:00,Paid Search,Paid,Brand_Keywords_Q4,Loyal Customer,North America,Desktop,1,81.75,0.0,0.0,1.0,81.75,0.14285714285714285,11.678571428571427,0.18257228412956894,14.925284227592261,0.4,32.7
JRN-CUST-00838,CUST-00838,TP-0002692,1,3,2024-04-12,2024-04-12 00:00:00,Paid Social,Paid,BF_Retargeting_Nov,New Customer,North America,Mobile,1,57.19,1.0,57.19,0.0,0.0,0.3333333333333333,19.063333333333333,0.2599210498948732,14.864884843487797,0.4,22.876
JRN-CUST-00838,CUST-00838,TP-0002693,2,3,2024-04-13,2024-04-13 00:00:00,Paid Social,Paid,Xmas_Dec,New Customer,North America,Desktop,1,57.19,0.0,0.0,0.0,0.0,0.3333333333333333,19.063333333333333,0.3274800020733263,18.72858131857353,0.2,11.438
JRN-CUST-00838,CUST-00838,TP-0002694,3,3,2024-04-14,2024-04-14 00:00:00,Email,Owned,Weekly_Newsletter,New Customer,North America,Tablet,1,57.19,0.0,0.0,1.0,57.19,0.3333333333333333,19.063333333333333,0.4125989480318005,23.596533837938672,0.4,22.876
JRN-CUST-00840,CUST-00840,TP-0002697,1,1,2024-06-14,2024-06-14 00:00:00,Paid Social,Paid,Awareness_Jan,Returning Customer,Latin America,Desktop,1,71.16,1.0,71.16,1.0,71.16,1.0,71.16,1.0,71.16,1.0,71.16
JRN-CUST-00844,CUST-00844,TP-0002711,1,1,2024-06-19,2024-06-19 00:00:00,Paid Search,Paid,Brand_Keywords_Q1,VIP Customer,Asia Pacific,Tablet,1,224.36,1.0,224.36,1.0,224.36,1.0,224.36,1.0,224.36,1.0,224.36
JRN-CUST-00845,CUST-00845,TP-0002712,1,5,2024-11-23,2024-11-23 00:00:00,SEO/Organic,Earned,Organic_Search,Loyal Customer,Europe,Mobile,1,232.25,1.0,232.25,0.0,0.0,0.2,46.45,0.11951480524338982,27.757313517777288,0.4,92.9
